outcome	representation	k	horizon_minutes	index	outcome_state	censor_reason	anchor_rows	sessions
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	3	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	3	10	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	3	15	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	3	30	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	3	60	0	OBSERVED_COMPLETE	NONE	151	151
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	3	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	3	3
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	3	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	3	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	3	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	3	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	4	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	4	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	4	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	4	10	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	4	15	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	4	30	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	4	60	0	OBSERVED_COMPLETE	NONE	151	151
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	4	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	3	3
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	4	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	4	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	4	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	4	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	5	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	5	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	5	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	5	10	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	5	15	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	5	30	0	OBSERVED_COMPLETE	NONE	153	153
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	5	30	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	1	1
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	5	60	0	OBSERVED_COMPLETE	NONE	151	151
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	5	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	3	3
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	5	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	5	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	5	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	5	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	6	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	6	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	6	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	6	10	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	6	15	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	6	30	0	OBSERVED_COMPLETE	NONE	153	153
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	6	30	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	1	1
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	6	60	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	6	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	6	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	6	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	6	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	6	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	7	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	7	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	7	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	7	10	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	7	15	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	7	30	0	OBSERVED_COMPLETE	NONE	152	152
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	7	30	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	2	2
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	7	60	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	7	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	7	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	7	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	7	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	7	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	8	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	8	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	8	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	8	10	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	8	15	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	8	30	0	OBSERVED_COMPLETE	NONE	152	152
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	8	30	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	2	2
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	8	60	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	8	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	8	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	8	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	8	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	8	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	9	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	9	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	9	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	9	10	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	9	15	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	9	30	0	OBSERVED_COMPLETE	NONE	152	152
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	9	30	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	2	2
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	9	60	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	9	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	9	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	9	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	9	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	9	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	10	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	10	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	10	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	10	10	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	10	15	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	10	30	0	OBSERVED_COMPLETE	NONE	152	152
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	10	30	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	2	2
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	10	60	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	10	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	10	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	10	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	10	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	10	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	11	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	11	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	11	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	11	10	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	11	15	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	11	30	0	OBSERVED_COMPLETE	NONE	152	152
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	11	30	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	2	2
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	11	60	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	11	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	11	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	11	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	11	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	11	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	12	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	12	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	12	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	12	10	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	12	15	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	12	30	0	OBSERVED_COMPLETE	NONE	152	152
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	12	30	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	2	2
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	12	60	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	12	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	12	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	12	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	12	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	12	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	13	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	13	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	13	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	13	10	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	13	15	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	13	30	0	OBSERVED_COMPLETE	NONE	152	152
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	13	30	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	2	2
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	13	60	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	13	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	13	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	13	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	13	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	13	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	14	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	14	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	14	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	14	10	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	14	15	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	14	30	0	OBSERVED_COMPLETE	NONE	152	152
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	14	30	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	2	2
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	14	60	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	14	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	14	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	14	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	14	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	14	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	15	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	15	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	15	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	15	10	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	15	15	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	15	30	0	OBSERVED_COMPLETE	NONE	152	152
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	15	30	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	2	2
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	15	60	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	15	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	15	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	15	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	15	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	15	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	16	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	16	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	16	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	16	10	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	16	15	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	16	30	0	OBSERVED_COMPLETE	NONE	152	152
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	16	30	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	2	2
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	16	60	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	16	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	16	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	16	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	16	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	16	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	17	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	17	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	17	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	17	10	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	17	15	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	17	30	0	OBSERVED_COMPLETE	NONE	152	152
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	17	30	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	2	2
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	17	60	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	17	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	17	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	17	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	17	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	17	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	18	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	18	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	18	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	18	10	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	18	15	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	18	30	0	OBSERVED_COMPLETE	NONE	152	152
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	18	30	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	2	2
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	18	60	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	18	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	18	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	18	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	18	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	18	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	19	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_MIDPOINT_CROSSING_COUNT	DIMENSIONLESS	19	2	0	OBSERVED_COMPLETE	NONE	154	154
